tweet_id,customer_message,brand_reply,intent
2956311,@SpotifyCares Thanks for letting me know! Is there a reason that full lyrics aren’t made accessible to all listeners like it was a few years ago?,"@816042 We're afraid we don't have any specifc info to share, but we're always testing things in order to improve Spotify. Head here: https://t.co/j814g9vkRT. On another note, you can support the lyrics feature idea by voting at https://t.co/uyKzeW1er0 /JE",resolved_followup
568907,@SpotifyCares Playlist videos aren't playing. Why?,"@253479 Hey! The cavalry's here. Can you fire over the device's make/model, operating system, and the Spotify version you're using? We'll see what we can suggest /JS",playback_issue
2951504,Tell me why Boyz in Luv by BTS is in the best of 2017: Kpop playlist @115888 do y’all even what year that came out in????,"@815011 Hey Leah! Our Curation team are independent &amp; use taste, data, research, and trends to create playlists, but we’ll pass on your feedback /SY",playback_issue
233160,"@SpotifyCares Incognito did the trick, apparently I had to create a community account first but that wasn't triggered with my existing logged in browser.","@171498 Awesome! If you need anything else, we're just a tweet away /TF",account_access
1722448,@SpotifyCares check ya dm😇,@521148 Hey! We just replied to your DM with more info. Check your messages /CB,general_inquiry
2144226,@115888 Are you guys currently having issues? I can’t add family members to my family plan,@630424 Hey Chloe! Could you send us a DM with your account's email address? We'll take a look backstage /FR https://t.co/ldFdZRiNAt,family_plan
189953,"@SpotifyCares Thanks, should I DM?",@160534 Yes! Just DM us exactly what's going on. We'll see what we can do /CG https://t.co/ldFdZRiNAt,resolved_followup
2774551,@SpotifyCares Okay Thank you!,@775410 You're welcome! Let us know if you need anything else. We're always... https://t.co/30FxtpFyVv 🙂 /BD,general_inquiry
1888668,@SpotifyCares I have an account with Spotify through FB. I've changed my email on FB but Spotify won't update. My profile pic does. help! 😭,"@563236 Hey Christina, help's here! Can you DM us your account's original and updated email addresses? We'll check it out 🔍 /TR https://t.co/ldFdZRiNAt",account_access
723577,@SpotifyCares Hey why does your @115888 desktop app suck so bad? jw.,@293269 Hi there. We're sorry you feel that way. Can you let us know what's happening exactly? We'll see what we can suggest /LM,app_crash_or_bug
540359,Hey @115888 how can I know which adress is set up in my account? I have signed up in a family plan but some of the members can not sign in.  Not sure if they are writing it incorrectly,@245358 Hi there. We're afraid it's not possible to view the address you registered for the Family plan for security. Can you DM us the email addresses linked to you and your plan members' accounts? We'll take a look backstage /LM https://t.co/ldFdZRiNAt,family_plan
1649291,@SpotifyCares Why would I️ do this when you’ve already bashed the idea? https://t.co/HVaThml7LD,"@119922 Sorry for the confusion. We don't have any info on this right now, but we'll make sure to give our devs a nudge on this /MT",general_inquiry
1792622,yo @spotifycares you charged me for premium when i never signed up wtf,"@538422 Hi! Help's here. Just to check, do you have an account? If so, could you DM us the email address tied to it? We'll take a look backstage /RA https://t.co/ldFdZRiNAt",general_inquiry
2043864,@115888 how do I even sign up to pay for a account?!? It used the free one and now I'd like to give you money and I can't 😐,@604418 Hey there! Could you send us a DM with your account's email address or username? We'll take a look backstage /MA https://t.co/ldFdZRiNAt,account_access
957749,got7’s newest album on @115888 please🙏🏼😭,@347248 We hear you 🎧 Rest assured your feedback will be passed on to the right folks /DF,general_inquiry
1093443,"@SpotifyCares Hello , I just invited someone to my family account and they keep getting an error 600",@378058 We've just sent you a bit more info over DM. We'll carry on helping out there /GS,family_plan
726429,"@115888 why would you let me try to connect to @115940, cancel my hulu superscription, and then not be able to authorize my account?",@294012 Hey there! Can you DM us your account's email address or username? We'll take a look /NS https://t.co/ldFdZRiNAt,account_access
2580713,@SpotifyCares we want reputation,"@731458 Hey Lara. Taylor Swift's 'Reputation' isn't available to stream just yet – stay tuned! For now, check out the singles: https://t.co/3h0TnPWP0c /VK",general_inquiry
1892893,"It is absolutely absurd, in 2017, that @115888 still doesn't have any parental control options. Customers asking for YEARS.","@537249 Hi Erik. We hear you! To help make it happen, we’d recommend showing your support for the idea here: https://t.co/CdI1SY9KZE /JU",general_inquiry
2545286,"@115888 not that it wasnt my own damn fault but this is the 5th time this semester ive undownloaded my whole saved songs list accidentally... some kind of prompt along the lines of ""hey you sure you wanna delete all 967 songs rn?"" would be appreciated🙃",@723465 Hey there. We're sorry to hear that. Check out the steps under “Downloads unexpectedly removed” at https://t.co/38J7tFlIBF. They should help with this /QI,playback_issue
2393612,The feels when @115888 hasn’t updated their iOS app for the iPhone X yet...?,@273866 Hi there! We understand - we’re working on it as we speak. Stay tuned. Feel free to tweet us if there's anything else /GK,app_crash_or_bug
1507609,"@SpotifyCares I've been trying to play songs by Kesha and Daft Punk recently but the desktop app keeps telling me, ""song not available.""",@469909 Hey Phill! That's not cool. Does logging out &gt; restarting the device &gt; logging back in help? Keep us posted /PX,playback_issue
892773,"@SpotifyCares ""Don't worry""?!? Are you serious? This feature is needed and been asked for years ago, and you haven't responded!","@214905 We understand you'd like to see this. Rest assured, all threads in the Community are being looked into. We're here if you need us /AP",general_inquiry
1403641,@115888 i want spotify on switch https://t.co/GlNu0cN1mq,@446330 Nice idea! It's definitely something for the team to consider and we'll make sure it reaches them /DF,connectivity_device
2305875,@SpotifyCares when I try to log in the application it will not even bring up the username and password page the login button does not work! What should I do?,"@668991 Hey Sam, help's arrived! Can you tell us what device, operating system, and Spotify version you're using? We'll see what we can suggest /CH",general_inquiry
1649296,@SpotifyCares Hey so my Web Player Stopped working and I've tried everything. help,@503792 Hey there! Could you DM us what's happening exactly? We'll see what we can suggest /DF https://t.co/ldFdZRiNAt,general_inquiry
1824565,Spotify won't play songs in my Chrome browser @spotifycares pls help,"@547718 Hey there, help's here! Can you let us know the device, OS, and Spotify version you're using? We'll see what we can suggest /RV",playback_issue
651848,"@SpotifyCares question, ininvited my dad on spotify familie. But his acount is stil on free instead of premium. What can i do",@275006 Hey there! Could you send us a DM with your account's email address as well as your dad's? We'll check under the hood /MA https://t.co/ldFdZRiNAt,connectivity_device
2264826,Is reputation on Spotify bc I’m poor. @118062 buy me your album,"@659264 Hi! Taylor Swift's 'Reputation' isn't available to stream just yet – stay tuned! For now, check out the singles: https://t.co/3h0TnPWP0c /DD",connectivity_device
458075,@115888 Y'all hiring?,"@223751 Hi Sean! For more info, check out our job openings at https://t.co/c1Z94oBFOl. If there's anything else, just give us a shout /RH",general_inquiry
783489,@SpotifyCares please come to India😵😧😖🙁☹️,@307003 Hey! We're launching regularly in countries around the world. Sign up here to be first to hear: https://t.co/XDwWzj7cLP /SJ,general_inquiry
1221121,"@SpotifyCares but I can't find preferences anymore, so I just blocked all Spotify notifications instead,","@127099 2: It's not currently possible to remove that notification. Your feedback has been noted and passed onto the team, though! /I",connectivity_device
1983515,I only recently found out that people could see my @115888 activity. I think this is elder abuse.,"@587113 Hey Ryan, we're sorry you feel that way. You can manage your privacy settings by following the steps here: https://t.co/CY4gyNEzEh /PK",general_inquiry
2653070,"@SpotifyCares Done. Thank you. In the meantime, I also have a suggestion that might help those like me with this problem: I'd love to see a way to alphabetize my ""All Songs"" category on the app so I can easily eliminate duplicate songs to allow for more space.",@748203 No worries! You can sort Your Songs by Title with these steps: https://t.co/5hjtm5AdqM. This rearranges the tracks alphabetically. Hope this helps /KB,playback_issue
1892781,@SpotifyCares I've been trying to get in contact with you guys and no one is returning my emails. I would like to change my username. Help.,@553672 Hi! Help's here. Can you DM us your account's email address &amp; the 8-digit case number when you emailed us? We'll take a look backstage /DD https://t.co/ldFdZRiNAt,general_inquiry
541667,@115888 how do I redeem the $99/1yr deal? I have premium and my account says next payment is the normal monthly fee. How do I opt in?,@245687 Hey Fiona! Can you DM us your account's email address or username? We'll see what we can suggest /KM https://t.co/ldFdZRiNAt,account_access
1974275,"@SpotifyCares My payment method was changed so I could pay instead of my mum, but in doing that youve locked my account? Aaaa",@171185 Hey there! Could you send us a DM with your account's email address or username? We'll take a look backstage /MA https://t.co/ldFdZRiNAt,account_access
95800,@SpotifyCares could you help me,"@136857 Hey Tommy! We just sent you a reply to your DM, we'll continue assisting you there /TF",account_access
1457853,@SpotifyCares could we have btob’s brother act on Spotify France please😭,"@458373 Hey there! We’d love to have all of their stuff available, but we have some info about content here: https://t.co/0i8GpimuDa /GU",connectivity_device
2568712,I just don’t understand how my Spotify account is always “offline” even though I pay for premium 🤔 @SpotifyCares,"@327148 Hi Aya, help's here! Can you DM us your account's email address or username? We'll take a look /GT https://t.co/ldFdZRiNAt",account_access
116623,"@117153 still not work in germany
😞","@284348 Hey Akin, help's here! Can you let us know what's happening exactly? We'll see what we can suggest /JP",general_inquiry
2210947,"@SpotifyCares My music keeps pausing, saying my account is in use elsewhere. I've logged out of all devices and disabled all apps but it's still happening.",@646225 Hey Emily! We're here to help. Can you DM us your account's email address? We'll take a look under the hood /AN https://t.co/ldFdZRiNAt,general_inquiry
1902007,@115888 How about letting premium users have the queue function on their web player? Can't have the app on my work desktop #queuethetunes,"@566837 Hey! We don't have more info to share at the moment, but you can help make it happen by showing your support at https://t.co/sCzA5zGxSn /MG",app_crash_or_bug
1440745,@115888 where do I get support with issues the community cant help me with?,@454333 Hey! Can you let us know what's happening exactly? We'll see what we can do to help /CX,general_inquiry
2792161,I'm trying to cancel my Spotify premium and the website keeps crashing🙃😟 @SpotifyCares,"@779253 Hi Katie, help's arrived! Could you fire over your username and email address? We'll take a look backstage /JQ https://t.co/ldFdZRiNAt",connectivity_device
1935998,@SpotifyCares i don't think so. i'm using a google pixel; idk if there have been any weird overarching issues there,"@575957 At this point, we'd suggest removing your offline devices at https://t.co/8WYo44m758 and reinstalling the app. We'd also recommend to keep your app updated and avoid cache-clearing apps. Rest assured, we'll pass your feedback to the right folks /RC",general_inquiry
1910263,@115888 I went on that website to verify my student-ness and they never got back to me. It's been a month now.,@319029 Hey there! We'll help out. Can you DM us your account's email address? We'll take a look under the hood /AN https://t.co/ldFdZRiNAt,subscription_billing
620424,@SpotifyCares This scenario happens a lot - the GPS bar prevents me from searching. Can anything be done to fix it? https://t.co/uyeX00M6XL,"@267257 Hey Rob, that's not cool. Does logging out &gt; restarting the device &gt; logging back in help? Keep us posted /TI",general_inquiry
1259051,"@SpotifyCares
Guys, I cant use Spotify more then 14 days. What can I do? Im in Russia now.",@415006 Hi there! We've replied to your DM. Check it out /AY,connectivity_device
2279109,@SpotifyCares I have saved like 2 albums offline each like 14 songs or less because I don't really save them for offline,@662633 Best thing to try here is a reinstall. Just follow the steps at https://t.co/grEcQYYFVS. Keep us in the loop /JM,playback_issue
25405,@115888 How to avail this without a creditcard?,@151211 Hi there! We just replied to your DM. Let's carry on chatting there /WW,general_inquiry
2920649,@SpotifyCares i’m sorry guys it’s working now :),"@808331 Hey, no worries! We're glad you're back on track. Feel free to send a message our way if you need us again /YM",general_inquiry
2684262,"I tried to charge Premium to my SIM, but I was short of money. When I got the money my payment had already failed twice so now it tells me I have too many subscriptions to one number? @115888",@754973 Hey! Can you DM us your account's email address? We'll take a look backstage /SJ https://t.co/ldFdZRiNAt,general_inquiry
1795757,@SpotifyCares my #1 most listened to album on Spotify is Dopamine by BØRNS and i didnt get a presale code WHY? livenation presale is awful,@539602 Hi Dana. We’re afraid the codes are unique and sent to those who listen to BØRNS the most on Spotify. Sorry! We'll pass on your feedback /DV,connectivity_device
2910939,@SpotifyCares ur not working,"@805849 Hi, help's here! What's happening exactly? We'll see what we can suggest /DV",general_inquiry
1202219,@SpotifyCares Is there any way to change the payment date on my Family Premium account?,@402466 Hey Mark! Can you DM us your account's username or email address? We'll take a look under the hood /RS https://t.co/ldFdZRiNAt,family_plan
382065,@115888 when it'll be starts in India?,@206591 Hey there! We're launching in new countries as often as possible. Be sure to add your email at https://t.co/X8DVSX9QgM /GK,general_inquiry
2246161,@SpotifyCares What name am I supposed to give other people then so they can find me?,"@654635 No worries! In this case, other users can find you with the name you chose for the account. Let us know if you have any other questions /BH",general_inquiry
1691128,@SpotifyCares this is all I see when I try to do anything other than play songs/playlists downloaded to my device https://t.co/c4ffAdLwVe,"@513381 Hey there! Does logging out of your account, restarting your device, and logging back in help at all? Let us know how it goes /TF",playback_issue
2027987,Hey @SpotifyCares I've been trying to play music in web browser but it's frozen on a 15 second ad that won't play. Any suggestions?,"@599706 Hey Seth! What device and browser are you using? Also, have you tried using a different browser or clearing your cache and cookies? /BH",general_inquiry
656459,@SpotifyCares Messaged you,@276191 We've just sent a DM your way. Let's carry on chatting there 🙂 /AU,general_inquiry
780952,"When trying to link my Spotify and Hulu accounts, Hulu said to contact Spotify about authorizing my account. Please help @SpotifyCares",@306450 Hey Thomas! Can you DM us your account's email address or username? We'll take a look backstage /RH https://t.co/ldFdZRiNAt,account_access
275924,@115888 Share option is broken (Android),"@181916 1: Hey Carlos! Can you let us know the device you're using? It'd be great, if you could also include the Android and Spotify versions...",general_inquiry
223062,@115888 Do I have to search the original email???,"@169282 Hi there. If your Spotify is connected to Facebook, you can add up friends using the app. More info here: https://t.co/OTTdhmb5lH /JU",general_inquiry
1698032,@SpotifyCares any plans to allow podcasts to be added to playlists? Needed for my mighty!,"@515024 Hey there! We don't have any info to share on this right now, but you can help make this happen by adding your support to the official idea here: https://t.co/wdmusGTVLc /CH",general_inquiry
2344072,Thanks @115888 for an awesome #discoverweekly playlist today. I don't know whether to be thrilled you know my taste in music or scared that you know me that well.,"@677908 Hey! Your Discover Weekly improves as it gets to know you. We're glad you like it. If there's anything, just give us a shout. Enjoy 🙂 /PC",resolved_followup
654567,@SpotifyCares My ps4 just isn't showing up as a device on my phone when it's had no problem with this before.,"@275714 Thanks for the info. Did this start happening after a specific update? If possible, can you try restarting your network router? Let us know if that helps /CE",general_inquiry
568915,@SpotifyCares I've tried opening it in an incognito window and the same thing happens.,@253481 Hi there! Can you DM us your account's email address or username? We'll take a look backstage /NQ https://t.co/ldFdZRiNAt,general_inquiry
1264063,Why did yall take Roll Deep off Hyuna's page @115888 explain fats,@316533 Hey! Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have it available again soon 🙂 /RI,general_inquiry
2572260,@117168 hi hello Spotify isn't letting me put in any form of payment to keep my premium please help,@729407 Hey there! Could you DM us your account's username or email address? We'll take a look backstage /GU https://t.co/ldFdZRiNAt,connectivity_device
750197,@SpotifyCares You never answered me. :(,@299318 We're here now! Could you DM us any usernames or email addresses you might've used for Spotify? We'll check things out /GU https://t.co/ldFdZRiNAt,general_inquiry
1961465,"@SpotifyCares - How can we make the alarm clock feature happen? 
https://t.co/yHRSX2Ty76","@581702 Hey, we don't have info on this right now. Rest assured our devs are constantly checking all comments and feedback in our Community /AR",general_inquiry
1355797,"@117153 Is your website down? 
I can't log in and I'm having payment issues to renew my subscription for premium",@644378 Hi there! That doesn't sound good. Can you DM us your account's username or email address? We'll take a look under the hood /DN https://t.co/ldFdZRiNAt,general_inquiry
2582073,@SpotifyCares I signed up for Spotify with Rogers yesterday and then saw a better deal with Spotify online so cancelled the Rogers plan today. However I can't find a way to sign on with Spotify because it's still showing my account with Rogers. How can I change this?,@731785 Hi there! Can you DM us your account's username or email address? We'll take a look under the hood /JM https://t.co/ldFdZRiNAt,connectivity_device
2054798,"@115888 , can you please sort out a way people can unlink their account from @188 login without losing their play lists please.","@267650 Hey! Don't worry, we can help out with this. To get started, just DM us your account's email address. We'll see what we can suggest /DR https://t.co/ldFdZRiNAt",account_access
2803528,"@115888 hey, i would like to know why you have removed ‘Up Your Alley’ from Joan Jett and The Blackhearts. i’d really appreciate if you could give me an answer or put it back. 
thank you in advance.",@782010 Thanks! Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have it available again soon /RB,general_inquiry
2042830,@SpotifyCares Especially if that person already has the desktop Spotify app open and is logged in!,"@160591 Thanks for sharing your thoughts, we'll pass it on to the relevant folks. If you have any questions, you can always reach us here 😉 /SY",app_crash_or_bug
572678,@SpotifyCares @115888 How do I remove a PS4 link if it's not my PS4?,@254567 Hi! We've just replied to your DM. Let's carry on chatting there /AP,general_inquiry
2322385,Spotify @118266 Wanna One nothing without you album. Pls,"@672944 Hey Tinna! We’d love to have all of Wanna One's stuff available, but we have some info about content here: https://t.co/0i8GpimuDa /LS",connectivity_device
2916647,Okay cool but I only listen to the same two Tony Christie albums do you think it’s related? https://t.co/1JLAf86Z36,"@575284 Yes, you're correct. Your Discover Weekly should improve as it gets to know you. Keep adding your favorite tracks to Your Library/playlists 🙂 /NS",general_inquiry
1544644,@SpotifyCares hey can you please send me the promo code for the majid jordan spotify presale i love majid and i have a spotify account THX,@478434 Hi! We've just sent you a bit more info over DM. We'll carry on helping out there /RB,connectivity_device
187805,@SpotifyCares 2) rather than that if you introduced regular service so many would opt rather than choosing Apple music or Google or any other service,"@160068 We appreciate your feedback on this, and we'll make sure to pass this on to the relevant folks. Let us know if you have other questions /GK",general_inquiry
1178991,This @125633 app rocks! Just helped us choose our next single ☀️😎 https://t.co/ISf5IK89LB,@397295 Woohoo! That's what we like to hear. Give us a shout if you need anything /KP,app_crash_or_bug
2158588,@SpotifyCares  when is this iOS app going to be optimized for the iPhone X ?,"@506555 Hi there! We don't have any info on this right now, but we'll be sure to pass on your feedback to the right folks /NQ",app_crash_or_bug
2165463,"@SpotifyCares Good to know. Does that mean subscribers can make fresh downloads for offline listening, and stream music when abroad for extended periods of time &gt; 14 days ? In other words, are there any limitations for subscribers at all when abroad  &gt; 14 days ? Thanks 🙏.",@635591 Premium users will always be able to use the app as normal even if they're abroad for more than 14 days. Hope this clears things up /AY,general_inquiry
1267543,@115888 hey can you make your spotify premium ads quieter i'd prefer if i didn't go deaf before the age of 30,@416795 Hey! Thanks for the feedback – we appreciate it. We’ll get this passed onto the right team /NQ,connectivity_device
1880758,Hey @115888 I’m pretty sure I’m a student at PJC. Unless I’m just sitting in classes and paying for nothing 🤷🏻‍♀️,"@561309 Hi Savanna! Were you suddenly getting charged the full rate? If you can DM us your account's email address, we'll take a look for you /RR https://t.co/ldFdZRiNAt",subscription_billing
573221,@115888 For some reason one of my family members cannot redeem her invitation. Do you have an email I can use to get in contact with support about this?,"@254723 Hey! We'd be happy to help out on Twitter, but you can also get in touch with us via email here: https://t.co/zu6tKiIYUg. If you choose the latter, can you DM us the email address or username on your family member's account, as well as the plan owner's? We'll take a look /NQ https://t.co/ldFdZRiNAt",family_plan
1898254,@117168 how do I block a boogie and the other clown that jumped @15387 from playing on my shit? We done condone that fuckery,"@565739 Hey Travy! This isn't possible right now, but you can show your support for the idea on our Community: https://t.co/oGDLtirXki /ND",general_inquiry
2600295,all i want is that ‘irresistible’ by one direction is available on @115888 💙,"@736076 Hey there! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: https://t.co/0i8GpimuDa /NS",general_inquiry
1870752,"Hey guys, just found out our @115888 page unfortunately had JHTBH &amp; Freaking Out accidentally removed.

Can still be found by searching for the album and song specifically. Working on getting them put back asap.

Our apologizes to anyone listening! 

Love,

wh.","@558701 Hey there! This is something for our Artist Services team. Not to worry, you can contact them here: https://t.co/p1wbtdELHu 🙂 /LO",general_inquiry
372630,@SpotifyCares please answer my message I sent to y’all,"@204292 Hey Emily, help's here! We've just sent you a bit more info over DM. We'll carry on helping out there /TB https://t.co/ldFdZRiNAt",general_inquiry
1987088,"Now that I have the ability to create longer tweets... I want my lyrics back @115888. I've been patient, I've even been using Google nowadays. But ever since you broke up with @35624, my music listening experience just hasn't been the same. Prove to me that @SpotifyCares !",@588184 Lyrics is currently unavailable as we're making some big improvements to the feature. We appreciate the feedback. We'll pass it on /AR,general_inquiry
1520699,It's playing He Like That but it says this. @SpotifyCares fix it. Why does your Teen Party Play List say this when I play 5h? https://t.co/cACVVMkBDn,"@432784 Hey there! Can you let us know the device, operating system, and Spotify version you're using? We'll see what we can suggest /RH",general_inquiry
1033857,@115888 can yall make an option so you can change a playlist cover picture on your phone,"@364587 Hey there! To help make this happen, we'd suggest adding your vote to this official idea here: https://t.co/cclYEapg1Y /CH",playback_issue
83706,@115888 @SpotifyCares Hi! I sent a DM,@281869 Hey! We've just sent a DM your way. Let's carry on chatting there /NQ,general_inquiry
2210937,@115888 hello team #Spotify in premium you can see the lyrics of the songs??,@325113 Hey there! Can you DM us your account's email address? We'll take a look backstage /RB https://t.co/ldFdZRiNAt,connectivity_device
552656,@115888 Renewed my annual sub and suddenly my link via my phone to @118117 seems to have gone - can you fix?,@248873 Hi Nick! Can you DM us your account's email address? We'll figure out what's going on backstage /RR https://t.co/ldFdZRiNAt,general_inquiry
1156898,@115888 @SpotifyCares THIS IS THE THIRD ACCOUNT YALL LOGGED ME OUT OF YALL BETTER FIX THIS AND HELP ME GET MY ACCOUNT BACK https://t.co/NsxDIsjJaA,"@392152 Hi, that's not cool! Can you DM us your account's email address? We'll take a look backstage /DV https://t.co/ldFdZRiNAt",account_access
2852990,"@SpotifyCares Managed to find it, but thanks for getting back to me.","@793149 We're glad you figured it out! If you ever need anything else, give us a shout and we'll come running 🏃 /DI",resolved_followup
130906,@115888 do you have on line help ?,@145553 Hey Perry! Can you let us know what's happening exactly? We're here to help. We also have online chat support here: https://t.co/EQsHGd5NCy. Let us know how it goes /GK,account_access
310853,@115888 pull thru and post yixing's album,"@190234 Hey, we’ll have it available to you as soon as it’s available to us! https://t.co/0i8GpimuDa /RB",general_inquiry
1810747,"@118266 baru bayar premium tgl 9 oktober kemarin, knpa sekarang ditagih lagi?","@544018 Hey Muhammad! We can help out in English via Twitter, but we also have Indonesian support via email at https://t.co/ZgU70TbP8M /QI",general_inquiry
1302074,"@115888 im having a issue with the mobile app,  can you pls dm me ?","@424294 Hey! Don’t worry, we can help. What’s happening exactly? Can you let us know the device/OS you’re using? We'll see what we can suggest /CG",app_crash_or_bug
699511,@SpotifyCares is it possible to speak to someone about artists profile please,@286870 Hey there! We've responded to your DM. Let's continue our conversation there 🙂 /JI,general_inquiry
2705874,@SpotifyCares thanks for some great help tonight with my Spotify premium account 😀😀,@759933 Hey Gillian! Thanks for the kind words 🙂 Give us a shout if you ever need us again. We'd be... https://t.co/LgAM6ky9Vv /KB,account_access
1109419,so confused. why is Bashy's Chupa Chups album not on Spotify anymore? allow it,"@381818 Hey there! Fingers crossed we'll be able to have it back soon, but there's info about Spotify content here: https://t.co/0i8GpimuDa /TC",connectivity_device
2637146,@115888 @SpotifyCares why is there 2 different looks?! I like the one in the first picture way better!!! https://t.co/A3HEswbbzh,@744327 Hey there! Thanks for the info. The one shown on the first screenshot only shows up on certain Spotify-curated playlists such as Rap Caviar or New Music Friday. The one on the second screenshot is how it looks like for every other playlist. We hope this clears things up /LM,general_inquiry
1118822,@SpotifyCares I can’t get local files to work,@383965 Got it. Can you DM us your account's email address? We'll take a look backstage /DV https://t.co/ldFdZRiNAt,general_inquiry
2795574,"Um hi @SpotifyCares, is there a reason I’ve received 3 ads on my premium account?  Thanks! https://t.co/kwdaKxCZ2y","@780100 Hey Stefan, we're here to help! Could you DM us your account's username and email address? We'll check backstage for you /BX https://t.co/ldFdZR1cbT",account_access
1170434,"@SpotifyCares Allright, thank you","@395280 No worries. Can you let us know what's happening exactly? Also, can you DM us your account's email address or username? /ME https://t.co/ldFdZRiNAt",general_inquiry
1252710,@SpotifyCares My music pauses itself constantly and that's when the app isn't freezing. It just started this today. I'm using an LG G5 with Android 6.0.1,"@413857 That doesn't sound good. Does this happen when you're on WiFi, 3G/4G or both? We'll also need your Spotify version. We'll be waiting /RK",app_crash_or_bug
822287,@SpotifyCares I set it to Philippines..the problem is when i tap on 'See All' (left photo) it doesn't work,@315858 Thanks. We'll get this reported. Great detective work! https://t.co/LpsmyUtme0 /NS,general_inquiry
2846477,"@115888 your customer service is terrible, I need help.",@791696 We didn't mean to make you wait. We've just replied to your DM. We'll carry on helping you there /CM,account_access
24106,@SpotifyCares Hello Spotify. Where has the settings-section gone in webplayer? Is it no longer possible to scrobble to Last.fm?,"@121194 Hey Nicolai! We're afraid it's currently not possible, but we appreciate your feedback. We'll get it passed on to the right folks /AY",connectivity_device
1527854,@115888 your app stops playing my music after just 10 sec. if this continue I’ll be cancelling my subscription and going to @115948,"@474385 Hey there! What device, operating system, and Spotify version are you currently using? We'll see what we can suggest /RB",app_crash_or_bug
806576,I want @23266 version of sweet like chocolate on @115888 😔,"@312204 Hey Kyle! We’d love to have all of their stuff available, but we have some info about content here: https://t.co/0i8GpimuDa /CG",general_inquiry
717124,@SpotifyCares Thanks! Can you please answer the attached questions for me? Please remember: I'm a #WindowsPhone user who's loved #Groove since its launch. https://t.co/FMpiuUbBi7,@291685 No worries! We have some information on this here: https://t.co/Peyq1ETDeT. Hope that helps /PB,resolved_followup
2582075,why u keep deleting &gt;all&lt; my downloaded music tf @115888,@125610 Hi there. Sorry to hear that! Check out the steps under “Downloads unexpectedly removed” at https://t.co/38J7tFlIBF. They should help with this /DN,general_inquiry
1356621,@117153 I upgraded to premium and it's not working on my phone. Logged out / back in + reinstalled the app and everything #HELP,@436303 2: Can you try logging out &gt; restarting the device &gt; logging one more time? Let us know how it goes /MQ,app_crash_or_bug
908506,@117153 @SpotifyCares Still can't access Spotify premium,@344802 Hi Bheng! Help's here. Can you DM us your account's email address? We'll take a look backstage /AU https://t.co/ldFdZRiNAt,connectivity_device
630453,@SpotifyCares It sends me here https://t.co/q1mkaiOuQY,@269394 Got it. You can subscribe to Premium by heading here: https://t.co/08kG2GBNp5. Let us know how it goes /AN,general_inquiry
158953,@7997 I wanted to apply but the link doesn't work https://t.co/k37pOnMbyf do you have any email from the Berlin offices? Thx,"@152545 Hey there. It seems that this post is no longer available, but thanks for your interest in joining the band! Keep an eye out for more exciting jobs we'll be offering soon 🙂 /JP",general_inquiry
725753,How do y'all STILL not have Hov's album lol @115888,"@293849 Hey there! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: https://t.co/0i8GpimuDa /MQ",general_inquiry
102194,@115888 Spotify Web Player keeps crashing on Google Chrome. Won’t restart. (Especially after playing Ed Sheeran’s “Dive”??)There doesn’t seem to be any other way than this to contact you about it.,@138411 Hey there! Could you try using an incognito window? Let us know how it goes /DF,connectivity_device
1869676,@SpotifyCares Put a link out to your subscribe page maybe? Cheers,"@558429 Don't worry. We'll let the right team know. In the meantime, you can subscribe to Premium by going here: https://t.co/WB5TSxRfDe /JN",general_inquiry
1272293,Any deals for existing premium customers paying £15/month @SpotifyCares https://t.co/EuT81cQF4d,"@417823 Hi David! Right now, this offer's for new subscribers only. Stay tuned for more deals for existing Premium subscribers, though 🙂 /LP",general_inquiry
1786969,put joan jett’s i love rock ‘n roll &amp; bad reputation on ur app or else @115888,@536856 Hey there! Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have it available again soon /PX,app_crash_or_bug
106322,@SpotifyCares why did you remove sharing songs within your platform. I used it daily. you dropping features and not the price is a bit **** dont you think?,"@139557 Hey Matthew! You can find more info on that here: https://t.co/crC4eQYWBB. We appreciate the feedback., and we'll make sure it gets passed on to the right team. If you ever need anything else, just shout and we'll come running 🏃 /AQ",playback_issue
293881,@SpotifyCares I have a problem every time I try to sign up in Spotify the program tell me (oops something wrong),"@344387 Hey Omar, help's here! Just to check, are you trying to create a new account, or subscribe to Premium? /JN",connectivity_device
1464505,@SpotifyCares Thank you very much...,"@459930 You're welcome! If you have other questions, you know where to find us. Have a great day ✌️ /JS",general_inquiry
318324,@SpotifyCares It does. But doing it every five hours is just too much of a hassle for me,@191953 Thanks for the info. Could you try reinstalling the app? Just follow the steps here: https://t.co/EqisDMwZAT /MT,general_inquiry
700660,@SpotifyCares please fix Shuffle. I have enough music for Shuffle to not be this picky https://t.co/IaSYaZhgqt,@287225 Hey there! We’ve recently made some improvements to our shuffle algorithm. We’d love to hear your feedback here: https://t.co/T3vZnSL3od /GU,general_inquiry
2059187,"@SpotifyCares Wanted to listen to Tom Petty's Long After Dark, which I've done a few times on Spotify (Canada). it's disappeared.. grrrr..",@609019 Hi Mark! Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have it available again soon! /I,connectivity_device
